,station_1_name,station_1_id,station_1_latitude,station_1_longitude,station_2_name,station_2_id,station_2_latitude,station_2_longitude,n,station_pair_area
6274,O'Farrell St at Divisadero St,29.0,37.7824046019341,-122.43944585323335,The Embarcadero at Bryant St,28.0,37.78716801474664,-122.38809792330359,1,San Francisco
6275,O'Farrell St at Divisadero St,29.0,37.7824046019341,-122.43944585323335,The Embarcadero at Sansome St,6.0,37.80477,-122.40323400000001,11,San Francisco
6276,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,14th St at Mandela Pkwy,230.0,37.810743200000005,-122.2914153,1,East Bay
6277,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,47th St at San Pablo Ave,152.0,37.83563220458518,-122.28105068206787,2,East Bay
6278,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,49th St at Telegraph Ave,175.0,37.8359455,-122.2623663,1,East Bay
6279,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,59th St at Horton St,153.0,37.84094520000001,-122.2913604,17,East Bay
6280,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Alcatraz Ave at Shattuck Ave,168.0,37.849594967776646,-122.26556897163393,19,East Bay
6281,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Ashby BART Station,241.0,37.8524766,-122.2702132,33,East Bay
6282,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Bancroft Way at College Ave,243.0,37.8693603,-122.25433740000001,24,East Bay
6283,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Bancroft Way at Telegraph Ave,239.0,37.8688126,-122.25876399999999,35,East Bay
6284,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Berkeley Civic Center,246.0,37.869059899999996,-122.270556,25,East Bay
6285,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Broadway at 40th St,211.0,37.827757299999995,-122.25671559999999,1,East Bay
6286,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Bushrod Park,169.0,37.846515600000004,-122.26530430000001,10,East Bay
6287,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,California St at University Ave,251.0,37.87055532905745,-122.27972030639648,2,East Bay
6288,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Channing Way at San Pablo Ave,263.0,37.862827100000004,-122.29023049999999,1,East Bay
6289,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Channing Way at Shattuck Ave,252.0,37.865846600000005,-122.26744309999998,27,East Bay
6290,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,College Ave at Alcatraz Ave,166.0,37.8513755,-122.25252330000001,9,East Bay
6291,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,College Ave at Bryant Ave,206.0,37.8381269,-122.25127140000002,3,East Bay
6292,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,College Ave at Harwood Ave,167.0,37.848152,-122.25215990000001,3,East Bay
6293,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Derby St at College Ave,267.0,37.8618037,-122.25356869999999,11,East Bay
6294,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Dover St at 57th St,188.0,37.8426295,-122.267738,1,East Bay
6295,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Downtown Berkeley BART,245.0,37.870139,-122.268422,26,East Bay
6296,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Doyle St at 59th St,154.0,37.841923799999996,-122.28804509999999,1,East Bay
6297,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Ellsworth St at Russell St,268.0,37.857490214571534,-122.26157784461977,28,East Bay
6298,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Emeryville Public Market,155.0,37.840521166949685,-122.29352831840515,4,East Bay
6299,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Emeryville Town Hall,149.0,37.8312752,-122.28563329999999,2,East Bay
6300,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Fulton St at Ashby Ave,273.0,37.85557366182879,-122.2635653614998,6,East Bay
6301,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Fulton St at Bancroft Way,247.0,37.867789200000004,-122.26589640000002,21,East Bay
6302,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Genoa St at 55th St,189.0,37.83964879999999,-122.2717561,5,East Bay
6303,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Haste St at Telegraph Ave,240.0,37.866043100000006,-122.2588044,20,East Bay
6304,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Hearst Ave at Euclid Ave,256.0,37.87511169286445,-122.26055324077606,14,East Bay
6305,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Horton St at 40th St,148.0,37.82970460000001,-122.28761019999999,1,East Bay
6306,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Isabella St at San Pablo Ave,164.0,37.814988230424156,-122.27484405040741,1,East Bay
6307,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,MLK Jr Way at University Ave,238.0,37.8717192,-122.27306770000001,11,East Bay
6308,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Milvia St at Derby St,242.0,37.86012459911685,-122.2693844139576,11,East Bay
6309,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Ninth St at Heinz Ave,270.0,37.853489399999994,-122.28941540000001,14,East Bay
6310,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Ninth St at Parker St,265.0,37.8588682,-122.2912095,8,East Bay
6311,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,56,East Bay
6312,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Russell St at College Ave,249.0,37.8584732,-122.2532529,20,East Bay
6313,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,San Pablo Ave at 27th St,216.0,37.8178269,-122.2756976,2,East Bay
6314,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,San Pablo Park,271.0,37.85578332030199,-122.28312671184538,4,East Bay
6315,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Shattuck Ave at 51st St,174.0,37.8368013,-122.2640037,4,East Bay
6316,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Shattuck Ave at 55th St,173.0,37.8403643,-122.26448810000001,7,East Bay
6317,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Shattuck Ave at Hearst Ave,244.0,37.87367621459825,-122.26848721504213,10,East Bay
6318,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Shattuck Ave at Telegraph Ave,158.0,37.8332786,-122.26349009999998,5,East Bay
6319,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Stanford Ave at Hollis St,156.0,37.8384435,-122.28866470000001,3,East Bay
6320,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Telegraph Ave at Alcatraz Ave,18.0,37.85022187449679,-122.26017236709595,10,East Bay
6321,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Telegraph Ave at Ashby Ave,248.0,37.8559558,-122.2597949,20,East Bay
6322,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Telegraph Ave at Carleton St,269.0,37.862319899999996,-122.258801,11,East Bay
6323,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Union St at 10th St,235.0,37.8072393,-122.28937020000001,1,East Bay
6324,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,University Ave at Oxford St,258.0,37.8723555,-122.26644669999999,20,East Bay
6325,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Vine St at Shattuck Ave,254.0,37.88022244590679,-122.26959228515624,9,East Bay
6326,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Virginia St at Shattuck Ave,255.0,37.876572549106854,-122.26952791213988,5,East Bay
6327,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Webster St at MacArthur Blvd (Temporary Location),212.0,37.825008000000004,-122.261649,5,East Bay
6328,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,West St at University Ave,262.0,37.86996670760404,-122.28653311729431,4,East Bay
6329,Oregon St at Adeline St,274.0,37.857567200000005,-122.26755829999999,Woolsey St at Sacramento St,272.0,37.85057768404785,-122.27817535400386,15,East Bay
6330,Page St at Scott St,72.0,37.772406,-122.4356498,1st St at Folsom St,26.0,37.787290000000006,-122.39438,1,San Francisco
6331,Page St at Scott St,72.0,37.772406,-122.4356498,5th St at Brannan St,64.0,37.776753899999996,-122.3990176,1,San Francisco
6332,Page St at Scott St,72.0,37.772406,-122.4356498,8th St at Ringold St,60.0,37.774520401136854,-122.4094493687153,11,San Francisco
6333,Page St at Scott St,72.0,37.772406,-122.4356498,Broderick St at Oak St,71.0,37.773062700000004,-122.4390777,16,San Francisco
6334,Page St at Scott St,72.0,37.772406,-122.4356498,Central Ave at Fell St,70.0,37.77331087889723,-122.44429260492323,21,San Francisco
6335,Page St at Scott St,72.0,37.772406,-122.4356498,Civic Center/UN Plaza BART Station (Market St at McAllister St),44.0,37.7810737,-122.4117382,13,San Francisco
6336,Page St at Scott St,72.0,37.772406,-122.4356498,Commercial St at Montgomery St,13.0,37.794230999999996,-122.402923,8,San Francisco
6337,Page St at Scott St,72.0,37.772406,-122.4356498,Cyril Magnin St at Ellis St,4.0,37.78588062694133,-122.4089150084319,4,San Francisco
6338,Page St at Scott St,72.0,37.772406,-122.4356498,Embarcadero BART Station (Beale St at Market St),17.0,37.792251,-122.39708600000002,7,San Francisco
6339,Page St at Scott St,72.0,37.772406,-122.4356498,Father Alfred E Boeddeker Park,34.0,37.78398789999999,-122.41240800000001,1,San Francisco
6340,Page St at Scott St,72.0,37.772406,-122.4356498,Grove St at Divisadero,53.0,37.775946000000005,-122.4377775,4,San Francisco
6341,Page St at Scott St,72.0,37.772406,-122.4356498,Howard St at 2nd St,25.0,37.78752178045625,-122.39740490913393,3,San Francisco
6342,Page St at Scott St,72.0,37.772406,-122.4356498,Howard St at 8th St,61.0,37.7765126,-122.4113061,7,San Francisco
6343,Page St at Scott St,72.0,37.772406,-122.4356498,Howard St at Beale St,22.0,37.789756,-122.39464299999999,3,San Francisco
6344,Page St at Scott St,72.0,37.772406,-122.4356498,Koshland Park,56.0,37.77341396997343,-122.427316904068,13,San Francisco
6345,Page St at Scott St,72.0,37.772406,-122.4356498,Market St at 10th St,58.0,37.776619000000004,-122.41738500000001,25,San Francisco
6346,Page St at Scott St,72.0,37.772406,-122.4356498,McAllister St at Baker St,52.0,37.7774157,-122.4418376,4,San Francisco
6347,Page St at Scott St,72.0,37.772406,-122.4356498,Montgomery St BART Station (Market St at 2nd St),21.0,37.7896254,-122.400811,12,San Francisco
6348,Page St at Scott St,72.0,37.772406,-122.4356498,O'Farrell St at Divisadero St,29.0,37.7824046019341,-122.43944585323335,8,San Francisco
6349,Page St at Scott St,72.0,37.772406,-122.4356498,Post St at Kearny St,19.0,37.788975,-122.403452,3,San Francisco
6350,Page St at Scott St,72.0,37.772406,-122.4356498,Powell St BART Station (Market St at 4th St),3.0,37.78637526861584,-122.40490436553955,20,San Francisco
6351,Page St at Scott St,72.0,37.772406,-122.4356498,Powell St BART Station (Market St at 5th St),5.0,37.78389935708493,-122.40844488143921,17,San Francisco
6352,Page St at Scott St,72.0,37.772406,-122.4356498,Raymond Kimbell Playground,31.0,37.783812709278116,-122.4345588684082,9,San Francisco
6353,Page St at Scott St,72.0,37.772406,-122.4356498,S Park St at 3rd St,49.0,37.7807601,-122.39498940000001,1,San Francisco
6354,Page St at Scott St,72.0,37.772406,-122.4356498,S Van Ness Ave at Market St,59.0,37.774814,-122.418954,9,San Francisco
6355,Page St at Scott St,72.0,37.772406,-122.4356498,San Francisco Caltrain Station 2  (Townsend St at 4th St),67.0,37.776639200000005,-122.3955263,4,San Francisco
6356,Page St at Scott St,72.0,37.772406,-122.4356498,San Francisco City Hall (Polk St at Grove St),42.0,37.77865,-122.41823000000001,3,San Francisco
6357,Page St at Scott St,72.0,37.772406,-122.4356498,San Francisco Ferry Building (Harry Bridges Plaza),15.0,37.795392,-122.394203,4,San Francisco
6358,Page St at Scott St,72.0,37.772406,-122.4356498,San Francisco Public Library (Grove St at Hyde St),43.0,37.7787677,-122.41592920000001,7,San Francisco
6359,Page St at Scott St,72.0,37.772406,-122.4356498,Spear St at Folsom St,24.0,37.78967670000001,-122.39042849999998,4,San Francisco
6360,Page St at Scott St,72.0,37.772406,-122.4356498,Steuart St at Market St,16.0,37.794129999999996,-122.39443,5,San Francisco
6361,Page St at Scott St,72.0,37.772406,-122.4356498,The Embarcadero at Bryant St,28.0,37.78716801474664,-122.38809792330359,1,San Francisco
6362,Page St at Scott St,72.0,37.772406,-122.4356498,The Embarcadero at Steuart St,23.0,37.791464000000005,-122.391034,2,San Francisco
6363,Page St at Scott St,72.0,37.772406,-122.4356498,Washington St at Kearny St,10.0,37.795392937254526,-122.4047702550888,1,San Francisco
6364,Page St at Scott St,72.0,37.772406,-122.4356498,Webster St at Grove St,55.0,37.7770527,-122.4295585,1,San Francisco
6365,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,59th St at Horton St,153.0,37.84094520000001,-122.2913604,2,East Bay
6366,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,Addison St at Fourth St,259.0,37.866248999999996,-122.29937079999999,1,East Bay
6367,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,Alcatraz Ave at Shattuck Ave,168.0,37.849594967776646,-122.26556897163393,3,East Bay
6368,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,Ashby BART Station,241.0,37.8524766,-122.2702132,94,East Bay
6369,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,Bancroft Way at College Ave,243.0,37.8693603,-122.25433740000001,61,East Bay
6370,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,Bancroft Way at Telegraph Ave,239.0,37.8688126,-122.25876399999999,112,East Bay
6371,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,Berkeley Civic Center,246.0,37.869059899999996,-122.270556,39,East Bay
6372,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,California St at University Ave,251.0,37.87055532905745,-122.27972030639648,1,East Bay
6373,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,Channing Way at San Pablo Ave,263.0,37.862827100000004,-122.29023049999999,1,East Bay
6374,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,Channing Way at Shattuck Ave,252.0,37.865846600000005,-122.26744309999998,22,East Bay
6375,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,College Ave at Harwood Ave,167.0,37.848152,-122.25215990000001,1,East Bay
6376,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,Downtown Berkeley BART,245.0,37.870139,-122.268422,118,East Bay
6377,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,Emeryville Public Market,155.0,37.840521166949685,-122.29352831840515,1,East Bay
6378,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,Fifth St at Delaware St,257.0,37.870407115465376,-122.29967594146729,1,East Bay
6379,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,Fulton St at Bancroft Way,247.0,37.867789200000004,-122.26589640000002,85,East Bay
6380,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,Grand Ave at Webster St,181.0,37.8113768,-122.2651925,1,East Bay
6381,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,Haste St at College Ave,253.0,37.86641794050319,-122.25379943847656,17,East Bay
6382,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,Haste St at Telegraph Ave,240.0,37.866043100000006,-122.2588044,51,East Bay
6383,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,Hearst Ave at Euclid Ave,256.0,37.87511169286445,-122.26055324077606,15,East Bay
6384,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,Jack London Square,187.0,37.796248,-122.279352,1,East Bay
6385,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,MLK Jr Way at University Ave,238.0,37.8717192,-122.27306770000001,7,East Bay
6386,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,Milvia St at Derby St,242.0,37.86012459911685,-122.2693844139576,4,East Bay
6387,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,Ninth St at Parker St,265.0,37.8588682,-122.2912095,1,East Bay
6388,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,North Berkeley BART Station,250.0,37.873558,-122.283093,5,East Bay
6389,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,Rockridge BART Station,171.0,37.84427875399067,-122.251900434494,4,East Bay
6390,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,Russell St at College Ave,249.0,37.8584732,-122.2532529,6,East Bay
6391,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,Shattuck Ave at 51st St,174.0,37.8368013,-122.2640037,6,East Bay
6392,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,Shattuck Ave at Hearst Ave,244.0,37.87367621459825,-122.26848721504213,1,East Bay
6393,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,Snow Park,198.0,37.80781318217903,-122.26449608802795,1,East Bay
6394,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,Telegraph Ave at Ashby Ave,248.0,37.8559558,-122.2597949,8,East Bay
6395,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,University Ave at Oxford St,258.0,37.8723555,-122.26644669999999,48,East Bay
6396,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,Virginia St at Shattuck Ave,255.0,37.876572549106854,-122.26952791213988,2,East Bay
6397,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,Webster St at 2nd St,203.0,37.795194764385954,-122.27396965026855,1,East Bay
6398,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,West Oakland BART Station,160.0,37.805318299999996,-122.2948365,1,East Bay
6399,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,2nd St at Folsom St,37.0,37.78499972833808,-122.39593561749642,1,San Francisco
6400,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,5th St at Brannan St,64.0,37.776753899999996,-122.3990176,1,San Francisco
6401,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,8th St at Ringold St,60.0,37.774520401136854,-122.4094493687153,5,San Francisco
6402,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,Beale St at Harrison St,27.0,37.7880593,-122.39186480000001,1,San Francisco
6403,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,Broderick St at Oak St,71.0,37.773062700000004,-122.4390777,11,San Francisco
6404,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,Bryant St at 6th St,63.0,37.77591022233337,-122.40257500673576,2,San Francisco
6405,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,Central Ave at Fell St,70.0,37.77331087889723,-122.44429260492323,60,San Francisco
6406,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,Civic Center/UN Plaza BART Station (Market St at McAllister St),44.0,37.7810737,-122.4117382,13,San Francisco
6407,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,Clay St at Battery St,14.0,37.795001,-122.39997,3,San Francisco
6408,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,Commercial St at Montgomery St,13.0,37.794230999999996,-122.402923,11,San Francisco
6409,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,Cyril Magnin St at Ellis St,4.0,37.78588062694133,-122.4089150084319,5,San Francisco
6410,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,Davis St at Jackson St,11.0,37.79728,-122.398436,2,San Francisco
6411,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,Embarcadero BART Station (Beale St at Market St),17.0,37.792251,-122.39708600000002,16,San Francisco
6412,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,Folsom St at 3rd St,36.0,37.78383,-122.39887,1,San Francisco
6413,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,Golden Gate Ave at Polk St,41.0,37.78127,-122.41873999999999,7,San Francisco
6414,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,Grove St at Divisadero,53.0,37.775946000000005,-122.4377775,13,San Francisco
6415,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,Howard St at 2nd St,25.0,37.78752178045625,-122.39740490913393,7,San Francisco
6416,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,Howard St at 8th St,61.0,37.7765126,-122.4113061,13,San Francisco
6417,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,Howard St at Beale St,22.0,37.789756,-122.39464299999999,2,San Francisco
6418,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,Koshland Park,56.0,37.77341396997343,-122.427316904068,4,San Francisco
6419,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,Market St at 10th St,58.0,37.776619000000004,-122.41738500000001,37,San Francisco
6420,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,McAllister St at Baker St,52.0,37.7774157,-122.4418376,8,San Francisco
6421,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,Mechanics Monument Plaza (Market St at Bush St),20.0,37.7913,-122.399051,5,San Francisco
6422,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,Montgomery St BART Station (Market St at 2nd St),21.0,37.7896254,-122.400811,19,San Francisco
6423,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,O'Farrell St at Divisadero St,29.0,37.7824046019341,-122.43944585323335,5,San Francisco
6424,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,Page St at Scott St,72.0,37.772406,-122.4356498,4,San Francisco
6425,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,Post St at Kearny St,19.0,37.788975,-122.403452,15,San Francisco
6426,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,Powell St BART Station (Market St at 4th St),3.0,37.78637526861584,-122.40490436553955,21,San Francisco
6427,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,Powell St BART Station (Market St at 5th St),5.0,37.78389935708493,-122.40844488143921,14,San Francisco
6428,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,Raymond Kimbell Playground,31.0,37.783812709278116,-122.4345588684082,3,San Francisco
6429,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,S Park St at 3rd St,49.0,37.7807601,-122.39498940000001,6,San Francisco
6430,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,S Van Ness Ave at Market St,59.0,37.774814,-122.418954,22,San Francisco
6431,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,San Francisco Caltrain (Townsend St at 4th St),30.0,37.776598,-122.39528200000001,2,San Francisco
6432,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,San Francisco Caltrain Station 2  (Townsend St at 4th St),67.0,37.776639200000005,-122.3955263,8,San Francisco
6433,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,San Francisco City Hall (Polk St at Grove St),42.0,37.77865,-122.41823000000001,4,San Francisco
6434,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,San Francisco Ferry Building (Harry Bridges Plaza),15.0,37.795392,-122.394203,4,San Francisco
6435,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,San Francisco Public Library (Grove St at Hyde St),43.0,37.7787677,-122.41592920000001,6,San Francisco
6436,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,Scott St at Golden Gate Ave,39.0,37.778999400000004,-122.4368608,3,San Francisco
6437,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,Spear St at Folsom St,24.0,37.78967670000001,-122.39042849999998,6,San Francisco
6438,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,Steuart St at Market St,16.0,37.794129999999996,-122.39443,8,San Francisco
6439,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,The Embarcadero at Bryant St,28.0,37.78716801474664,-122.38809792330359,4,San Francisco
6440,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,The Embarcadero at Sansome St,6.0,37.80477,-122.40323400000001,2,San Francisco
6441,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,The Embarcadero at Steuart St,23.0,37.791464000000005,-122.391034,2,San Francisco
6442,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,The Embarcadero at Vallejo St,8.0,37.799953,-122.398525,3,San Francisco
6443,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,Washington St at Kearny St,10.0,37.795392937254526,-122.4047702550888,2,San Francisco
6444,Post St at Kearny St,19.0,37.788975,-122.403452,Broadway at Battery St,9.0,37.798572108462565,-122.40086898207666,11,San Francisco
6445,Post St at Kearny St,19.0,37.788975,-122.403452,Clay St at Battery St,14.0,37.795001,-122.39997,10,San Francisco
6446,Post St at Kearny St,19.0,37.788975,-122.403452,Commercial St at Montgomery St,13.0,37.794230999999996,-122.402923,44,San Francisco
6447,Post St at Kearny St,19.0,37.788975,-122.403452,Cyril Magnin St at Ellis St,4.0,37.78588062694133,-122.4089150084319,30,San Francisco
6448,Post St at Kearny St,19.0,37.788975,-122.403452,Davis St at Jackson St,11.0,37.79728,-122.398436,10,San Francisco
6449,Post St at Kearny St,19.0,37.788975,-122.403452,Embarcadero BART Station (Beale St at Market St),17.0,37.792251,-122.39708600000002,14,San Francisco
6450,Post St at Kearny St,19.0,37.788975,-122.403452,Powell St BART Station (Market St at 4th St),3.0,37.78637526861584,-122.40490436553955,24,San Francisco
6451,Post St at Kearny St,19.0,37.788975,-122.403452,Powell St BART Station (Market St at 5th St),5.0,37.78389935708493,-122.40844488143921,57,San Francisco
6452,Post St at Kearny St,19.0,37.788975,-122.403452,San Francisco Ferry Building (Harry Bridges Plaza),15.0,37.795392,-122.394203,26,San Francisco
6453,Post St at Kearny St,19.0,37.788975,-122.403452,Steuart St at Market St,16.0,37.794129999999996,-122.39443,42,San Francisco
6454,Post St at Kearny St,19.0,37.788975,-122.403452,The Embarcadero at Sansome St,6.0,37.80477,-122.40323400000001,26,San Francisco
6455,Post St at Kearny St,19.0,37.788975,-122.403452,The Embarcadero at Vallejo St,8.0,37.799953,-122.398525,8,San Francisco
6456,Post St at Kearny St,19.0,37.788975,-122.403452,Washington St at Kearny St,10.0,37.795392937254526,-122.4047702550888,66,San Francisco
6457,Potrero Ave and Mariposa St,336.0,37.76328094058097,-122.4073773622513,11th St at Bryant St,88.0,37.770029799999996,-122.41172579999999,8,San Francisco
6458,Potrero Ave and Mariposa St,336.0,37.76328094058097,-122.4073773622513,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,7,San Francisco
6459,Potrero Ave and Mariposa St,336.0,37.76328094058097,-122.4073773622513,16th St Mission BART Station 2,223.0,37.764765215497704,-122.42009103298186,3,San Francisco
6460,Potrero Ave and Mariposa St,336.0,37.76328094058097,-122.4073773622513,17th & Folsom Street Park (17th St at Folsom St),110.0,37.7637085,-122.41520420000002,1,San Francisco
6461,Potrero Ave and Mariposa St,336.0,37.76328094058097,-122.4073773622513,17th St at Valencia St,109.0,37.7633158,-122.4219039,5,San Francisco
6462,Potrero Ave and Mariposa St,336.0,37.76328094058097,-122.4073773622513,18th St at Noe St,119.0,37.7610471,-122.43264170000002,3,San Francisco
6463,Potrero Ave and Mariposa St,336.0,37.76328094058097,-122.4073773622513,19th St at Florida St,124.0,37.7604469,-122.410807,3,San Francisco
6464,Potrero Ave and Mariposa St,336.0,37.76328094058097,-122.4073773622513,19th St at Mission St,122.0,37.760298999999996,-122.418892,9,San Francisco
